Customer,Customer Name,Departure location,Arrival location,Hotel location,Country,Route,Class,ClassType,Area,Distance in km,Supplier,Hotel,Airline,Airline Code,Ticket Number,Exchange,Region,Advance Purchase,Order Date,Departure Date,Arrival Date,Invoice Date,Invoice Number,Dossier Nr,Product Description,Sales Type,Fare type issued,Reason code missed saving,Sales Channel,Booking Ref,Ref1,Ref2,Ref3,Ref4,Ref5,Ref7,Ref8,Ref9,Ref10,Line Number,Ticket Count,Travel days,Fare,Tax,Supplements,Total Sales Excl VAT,Total Sales VAT,Total Sales Incl VAT,Lowest offered fare,Reference fare,Saving,Denied Saving,Emission in tons,Compensation amount
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,01/03/2019,01/17/2019,01/17/2019,01/03/2019,9400064,2389696,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2389696,,13232301,,,,,,,,8072667,0,1,30,0,0,30,0,30,0,0,0,0,0.26,2.54
00100194,APG Asset Management NV,SEVILLE,AMSTERDAM,'-,NL,SVQ-AMS,A,ECONOMY,EUROPE,1852.35,Transavia Airlines,,TRANSAVIA,HV,J4KRJY,,Europe,8-14 days,01/03/2019,01/11/2019,01/11/2019,01/04/2019,9400077,2390105,Air ticket,Aviation sales,Internet fare used,Lowest fare used,Full Service,U2HGMC,,13232202,,,,,,,,8416100,1,1,64.09,13.81,3.43,81.33,0,81.33,77.9,77.9,7.54951656745106E-015,-0.000000000000014210854715202,0.35,3.41
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,01/03/2019,01/11/2019,01/11/2019,01/04/2019,9400077,2390105,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2390105,,13232202,,,,,,,,8077694,0,1,30,0,0,30,0,30,0,0,0,0,0.35,3.41
00100194,APG Asset Management NV,SEVILLE,AMSTERDAM,'-,NL,SVQ-AMS,A,ECONOMY,EUROPE,1852.35,Transavia Airlines,,TRANSAVIA,HV,J4KRJY,,Europe,8-14 days,01/03/2019,01/11/2019,01/11/2019,01/04/2019,9400077,2390105,Air ticket,Aviation sales,Internet fare used,Lowest fare used,Full Service,U2HGMC,,13232202,,,,,,,,8416366,1,1,64.09,13.81,0,77.9,0,77.9,77.9,77.9,0,0,0.35,3.41
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,01/03/2019,01/11/2019,01/11/2019,01/04/2019,9400077,2390105,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2390105,,13232202,,,,,,,,8077380,0,1,30,0,0,30,0,30,0,0,0,0,0.35,3.41
00100194,APG Asset Management NV,AMSTERDAM,MADRID,'-,ES,AMS-MAD-AMS,N,ECONOMY,EUROPE,2922.56,VCK Travel B.V.,,KLM,074,000002996740779,,Europe,0-7 days,01/03/2019,01/10/2019,02/09/2019,01/04/2019,9400078,2390102,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,TZTDIZ,,13232202,,,,,,,,8172556,1,31,99,42.75,2.69,144.44,0,144.44,141.75,345,203.25,0,0.54,5.26
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,01/03/2019,01/10/2019,01/10/2019,01/04/2019,9400078,2390102,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2390102,,13232202,,,,,,,,8077661,0,1,30,0,0,30,0,30,0,0,0,0,0.54,5.26
00100194,APG Asset Management NV,AMSTERDAM,MADRID,'-,ES,AMS-MAD-AMS,N,ECONOMY,EUROPE,2922.56,VCK Travel B.V.,,KLM,074,000002996740780,,Europe,0-7 days,01/03/2019,01/10/2019,02/09/2019,01/04/2019,9400078,2390102,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,TZTDIZ,,13232202,,,,,,,,8169147,1,31,99,42.75,2.69,144.44,0,144.44,141.75,345,203.25,0,0.54,5.26
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,01/03/2019,01/10/2019,01/10/2019,01/04/2019,9400078,2390102,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2390102,,13232202,,,,,,,,8077675,0,1,30,0,0,30,0,30,0,0,0,0,0.54,5.26
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,F,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000002996661375,,Europe,8-14 days,01/02/2019,01/10/2019,01/11/2019,01/04/2019,9400079,2388914,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,QURK3Q,,13232207,,,,,,,,8169516,1,2,276,88.92,6.93,371.85,0,371.85,364.92,420.62,55.7,0,0.2,1.96
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,01/02/2019,01/10/2019,01/10/2019,01/04/2019,9400079,2388914,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2388914,,13232207,,,,,,,,8077204,0,1,30,0,0,30,0,30,0,0,0,0,0.2,1.96
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,F,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000002996661376,,Europe,8-14 days,01/02/2019,01/10/2019,01/11/2019,01/04/2019,9400079,2388914,Air ticket,Aviation sales,Contract fare used,"Preferred airline, route or schedule",Full Service,QURK3Q,,13232207,,,,,,,,8169505,1,2,276,88.92,6.93,371.85,0,371.85,364.92,420.62,55.7,0,0.2,1.96
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,01/02/2019,01/10/2019,01/10/2019,01/04/2019,9400079,2388914,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2388914,,13232207,,,,,,,,8077223,0,1,30,0,0,30,0,30,0,0,0,0,0.2,1.96
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,U,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000002996661378,,Europe,8-14 days,01/02/2019,01/13/2019,01/14/2019,01/04/2019,9400080,2388957,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,R3X224,,13235972,,,,,,,,8167432,1,2,206,88.92,5.6,300.52,0,300.52,294.92,330.78,35.86,-0.000000000000056843418860808,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,01/02/2019,01/13/2019,01/13/2019,01/04/2019,9400080,2388957,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2388957,,13235972,,,,,,,,8077007,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,MIAMI,'-,US,AMS-MAD-MIA-MAD-AMS,P,ECONOMY,NORTH AMERICA,17162,VCK Travel B.V.,,AIR EUROPA,996,000002996661392,E,Intercontinental,31-60 days,01/02/2019,02/18/2019,02/22/2019,01/04/2019,9400081,2389009,Air ticket,Aviation sales,Published fare used,Reissue,Full Service,R8Y29X,,1102101,,,,,,,,8167438,0,0,0,0,0,0,0,0,0,0,0,0,2.74,26.72
00100194,APG Asset Management NV,AMSTERDAM,MIAMI,'-,US,AMS-MAD-MIA-MAD-AMS,Y,ECONOMY,NORTH AMERICA,17162,VCK Travel B.V.,,AIR EUROPA,996,000003017404265,,Intercontinental,31-60 days,01/02/2019,02/18/2019,02/22/2019,01/04/2019,9400081,2389009,Miscellaneous Document,Aviation sales,Published fare used,,Full Service,R8Y29X,,1102101,,,,,,,,8169511,0,5,150,0,0,150,0,150,0,0,0,0,2.74,26.72
00100194,APG Asset Management NV,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,31-60 days,01/02/2019,02/18/2019,02/18/2019,01/04/2019,9400081,2389009,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2389009,,1102101,,,,,,,,8076995,0,1,30,0,0,30,0,30,0,0,0,0,2.74,26.72
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,U,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000002996661389,,Europe,8-14 days,01/02/2019,01/13/2019,01/14/2019,01/04/2019,9400082,2389256,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,QZFNTP,,1102315,,,,,,,,8168387,1,2,206,88.97,5.6,300.57,0,300.57,294.97,337.06,42.09,-0.000000000000056843418860808,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,01/02/2019,01/13/2019,01/13/2019,01/04/2019,9400082,2389256,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2389256,,1102315,,,,,,,,8077239,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,Y,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000002996661390,,Europe,0-7 days,01/02/2019,01/08/2019,01/09/2019,01/04/2019,9400083,2389260,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,R8IG9M,,13232207,,,,,,,,8171191,1,2,517,88.97,11.51,617.48,0,617.48,605.97,710.01,104.04,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,01/02/2019,01/08/2019,01/08/2019,01/04/2019,9400083,2389260,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2389260,,13232207,,,,,,,,8077240,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100200,Stichting Pensioenfonds ABP,AMSTERDAM,BERLIN,'-,DE,AMS-TXL-AMS,L,ECONOMY,EUROPE,1165.16,VCK Travel B.V.,,KLM,074,000002996740781,,Europe,60 days or more,01/04/2019,03/07/2019,03/08/2019,01/04/2019,9400094,2390114,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,W8LEBM,,68040010,,,,,,,,8172781,1,2,95,52.03,0,147.03,0,147.03,147.03,163.03,16,0,0.4,3.9
00100200,Stichting Pensioenfonds ABP,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,01/04/2019,03/07/2019,03/07/2019,01/04/2019,9400094,2390114,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2390114,,68040010,,,,,,,,8076659,0,1,30,0,0,30,0,30,0,0,0,0,0.4,3.9
00100194,APG Asset Management NV,AMSTERDAM,NEW YORK,'-,US,AMS-JFK-AMS,M,ECONOMY,NORTH AMERICA,11725.66,VCK Travel B.V.,,NORWEGIAN AIR SHUTTLE,328,000002996740788,,Intercontinental,0-7 days,01/03/2019,01/08/2019,01/10/2019,01/04/2019,9400103,2390295,Air ticket,Aviation sales,Published fare used,No authorization on deadline ticketing,Full Service,U6NKXF,,1102101,,,,,,,,8168812,1,3,690,79.49,0,769.49,0,769.49,679.2,769.49,0,90.29,1.82,17.74
00100194,APG Asset Management NV,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,0-7 days,01/03/2019,01/08/2019,01/08/2019,01/04/2019,9400103,2390295,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2390295,,1102101,,,,,,,,8077153,0,1,30,0,0,30,0,30,0,0,0,0,1.82,17.74
00100194,APG Asset Management NV,DUSSELDORF,DUBAI,'-,AE,DUS-DXB-DUS,I,BUSINESS,MIDDLE EAST,10016.54,VCK Travel B.V.,,EMIRATES,176,000002996740789,,Intercontinental,15-21 days,01/04/2019,01/22/2019,01/25/2019,01/04/2019,9400104,2390296,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,W96FJC,,13235840,,,,,,,,8169414,1,4,3150,747.89,0,3897.89,0,3897.89,3897.89,3897.89,0,0,4.66,45.44
00100194,APG Asset Management NV,,MIDDEN OOSTEN,'-,,,,,MIDDLE EAST,,VCK Travel B.V.,,,,,,Intercontinental,15-21 days,01/04/2019,01/22/2019,01/22/2019,01/04/2019,9400104,2390296,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2390296,,13235840,,,,,,,,8077478,0,1,30,0,0,30,0,30,0,0,0,0,4.66,45.44
00100194,APG Asset Management NV,DUSSELDORF,DUBAI,'-,AE,DUS-DXB-DUS,I,BUSINESS,MIDDLE EAST,10016.54,VCK Travel B.V.,,EMIRATES,176,000002996740790,,Intercontinental,15-21 days,01/04/2019,01/22/2019,01/25/2019,01/04/2019,9400104,2390296,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,W96FJC,,13238100,,,,,,,,8172970,1,4,3150,747.89,0,3897.89,0,3897.89,3897.89,3897.89,0,0,4.66,45.44
00100194,APG Asset Management NV,,MIDDEN OOSTEN,'-,,,,,MIDDLE EAST,,VCK Travel B.V.,,,,,,Intercontinental,15-21 days,01/04/2019,01/22/2019,01/22/2019,01/04/2019,9400104,2390296,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2390296,,13238100,,,,,,,,8077778,0,1,30,0,0,30,0,30,0,0,0,0,4.66,45.44
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LHR-LCY-AMS,P,ECONOMY,EUROPE,706.5,VCK Travel B.V.,,KLM,074,000002996740806,,Europe,0-7 days,01/04/2019,01/09/2019,01/09/2019,01/04/2019,9400116,2390531,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,WZG89Z,,13232202,,,,,,,,8172294,1,1,436,88.78,9.97,534.75,0,534.75,524.78,613.21,88.43,0,0.25,2.44
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,01/04/2019,01/09/2019,01/09/2019,01/04/2019,9400116,2390531,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2390531,,13232202,,,,,,,,8077637,0,1,30,0,0,30,0,30,0,0,0,0,0.25,2.44
00100260,APG Rechtenbeheer N.V.,AMSTERDAM,CLEVELAND,'-,US,AMS-DTW-CLE-DTW-AMS,W,PREMIUM ECONOMY ,NORTH AMERICA,12987.38,VCK Travel B.V.,,DELTA AIR LINES,006,000002996740821,E,Intercontinental,60 days or more,10/16/2018,03/09/2019,03/17/2019,01/07/2019,9400124,2346003,Air ticket,Aviation sales,Published fare used,Reissue,Full Service,Q6UZ3Y,,2000730,,,,,,,,8164990,0,0,0,0,0,0,0,0,0,0,0,0,2.06,20.1
00100260,APG Rechtenbeheer N.V.,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,60 days or more,10/16/2018,03/09/2019,03/09/2019,01/07/2019,9400124,2346003,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2346003,,2000730,,,,,,,,8078122,0,1,30,0,0,30,0,30,0,0,0,0,2.06,20.1
00100194,APG Asset Management NV,MONTREAL,NEW YORK,'-,US,YUL-LGA,W,ECONOMY,NORTH AMERICA,0,VCK Travel B.V.,,AIR CANADA,014,000006014055762,,Intercontinental,8-14 days,07/06/2018,07/15/2018,07/19/2018,01/07/2019,9400135,2282236,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,N9NJN2,,1102315,,,,,,,,8164998,1,5,33,0,0,33,0,33,33,33,0,0,0.16,1.56
00100194,APG Asset Management NV,AMSTERDAM,ZURICH,'-,CH,AMS-ZRH-AMS,E,ECONOMY,EUROPE,1207,VCK Travel B.V.,,KLM,074,000002996740832,,Europe,0-7 days,01/07/2019,01/09/2019,01/14/2019,01/07/2019,9400158,2391186,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,RJXIT6,,1102201,,,,,,,,8174126,1,6,127,54.47,3.44,184.91,0,184.91,181.47,181.47,2.22044604925031E-015,0,0.42,4.1
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,01/07/2019,01/09/2019,01/09/2019,01/07/2019,9400158,2391186,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2391186,,1102201,,,,,,,,8089331,0,1,30,0,0,30,0,30,0,0,0,0,0.42,4.1
00100194,APG Asset Management NV,LONDON,AMSTERDAM,'-,NL,LCY-AMS,Y,ECONOMY,EUROPE,334.74,VCK Travel B.V.,,KLM,074,000002996792558,,Europe,0-7 days,01/07/2019,01/10/2019,01/10/2019,01/07/2019,9400161,2391382,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,RRHOD7,,1102207,,,,,,,,8169822,1,1,419,65.23,9.2,493.43,0,493.43,484.23,493.43,9.2,0,0.12,1.17
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,01/07/2019,01/10/2019,01/10/2019,01/07/2019,9400161,2391382,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2391382,,1102207,,,,,,,,8090808,0,1,30,0,0,30,0,30,0,0,0,0,0.12,1.17
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,Y,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000002996792552,E,Europe,0-7 days,01/07/2019,01/07/2019,01/10/2019,01/07/2019,9400162,2391367,Air ticket,Aviation sales,Published fare used,Reissue,Full Service,RNB5U7,,13232207,,,,,,,,8174465,0,0,0,0,0,0,0,0,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,01/07/2019,01/07/2019,01/07/2019,01/07/2019,9400162,2391367,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2391367,,13232207,,,,,,,,8091560,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,BRUXELLES-MIDI,'-,BE,AMS-BRU,1,,EUROPE,0,NS INTERNATIONAL,,,,000181964493850,,Europe,0-7 days,01/07/2019,01/08/2019,01/08/2019,01/07/2019,9400163,2391330,Train ticket European Union,Train,Published fare used,,Full Service,KSLVDNK,,1102207,,,,,,,,8355172,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00100194,APG Asset Management NV,BRUXELLES-MIDI,LONDON ST. PANCRAS INTERNATIONAL,'-,GB,BRU-LON,1,,EUROPE,0,NS INTERNATIONAL,,,,000151964493853,,Europe,0-7 days,01/07/2019,01/08/2019,01/08/2019,01/07/2019,9400163,2391330,Train ticket European Union,Train,Published fare used,,Full Service,KSLVDNK,,1102207,,,,,,,,8355174,1,1,299,0,0,299,0,299,0,0,0,0,0,0
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,01/07/2019,01/08/2019,01/08/2019,01/07/2019,9400163,2391330,Handling fee train ticket (VAT high),Miscellaneous sales,Published fare used,,Full Service,2391330,,1102207,,,,,,,,8089304,0,1,11,0,0,11,2.31,13.31,0,0,0,0,0,0
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,Y,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000002996661380,R,Europe,0-7 days,01/02/2019,01/08/2019,01/09/2019,01/07/2019,9400164,2388977,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,QV9989,,1102207,,,,,,,,8167304,-1,-2,-517,-88.92,0,-605.92,0,-605.92,-605.92,-605.92,0,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,01/02/2019,01/08/2019,01/08/2019,01/07/2019,9400164,2388977,Handling fee refund air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2388977,,1102207,,,,,,,,8089584,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,NEW YORK,'-,US,AMS-JFK,Q,ECONOMY,NORTH AMERICA,0,VCK Travel B.V.,,KLM,074,000003017404292,,Intercontinental,8-14 days,01/07/2019,01/15/2019,01/15/2019,01/07/2019,9400165,2391461,Seat reservation,Aviation sales,Published fare used,,Full Service,RCIN7T,,13232301,,,,,,,,8174470,0,1,47.5,0,0,47.5,0,47.5,0,0,0,0,1.82,17.74
00100194,APG Asset Management NV,AMSTERDAM,NEW YORK,'-,US,AMS-JFK-AMS,Q,ECONOMY,NORTH AMERICA,11725.66,VCK Travel B.V.,,KLM,074,000002996792561,,Intercontinental,8-14 days,01/07/2019,01/15/2019,01/19/2019,01/07/2019,9400165,2391461,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,RCIN7T,,13232301,,,,,,,,8174467,1,5,404,338.65,14.11,756.76,0,756.76,742.65,756.76,14.11,0,1.82,17.74
00100194,APG Asset Management NV,NEW YORK,AMSTERDAM,'-,NL,JFK-AMS,Q,ECONOMY,NORTH AMERICA,0,VCK Travel B.V.,,KLM,074,000003017404293,,Intercontinental,8-14 days,01/07/2019,01/18/2019,01/19/2019,01/07/2019,9400165,2391461,Seat reservation,Aviation sales,Published fare used,,Full Service,RCIN7T,,13232301,,,,,,,,8170186,0,2,47.5,0,0,47.5,0,47.5,0,0,0,0,1.82,17.74
00100194,APG Asset Management NV,NEW YORK,NEW YORK,NEW YORK,,,,,NORTH AMERICA,,VCK Travel B.V.,THE SOLITA SOHO HOTEL AN ASCEND HOTEL C,,,,,Intercontinental,8-14 days,01/07/2019,01/15/2019,01/18/2019,01/07/2019,9400165,2391461,Hotelreservation outside European Union,Hotel referral,Published fare used,,Full Service,RCIN7T,,13232301,,,,,,,,8087262,0,4,366.89,0,0,366.89,0,366.89,0,0,0,0,1.82,17.74
00100194,APG Asset Management NV,,NEW YORK,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,8-14 days,01/07/2019,01/15/2019,01/18/2019,01/07/2019,9400165,2391461,Handling fee hotel (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2391461,,13232301,,,,,,,,8091550,0,4,5,0,0,5,0,5,0,0,0,0,1.82,17.74
00100194,APG Asset Management NV,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,8-14 days,01/07/2019,01/15/2019,01/15/2019,01/07/2019,9400165,2391461,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2391461,,13232301,,,,,,,,8089453,0,1,30,0,0,30,0,30,0,0,0,0,1.82,17.74
00100194,APG Asset Management NV,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,8-14 days,01/07/2019,01/15/2019,01/15/2019,01/07/2019,9400165,2391461,Handling fee seat reservation (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2391461,,13232301,,,,,,,,8091566,0,1,15,0,0,15,0,15,0,0,0,0,1.82,17.74
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,P,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000002996792566,A,Europe,8-14 days,01/02/2019,01/16/2019,01/17/2019,01/08/2019,9400176,2388957,Air ticket,Aviation sales,Published fare used,Reissue,Full Service,R3X224,,13235972,,,,,,,,8169517,0,0,173,0,0,173,0,173,173,173,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,Y,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000003017404295,,Europe,8-14 days,01/02/2019,01/16/2019,01/17/2019,01/08/2019,9400176,2388957,Miscellaneous Document,Aviation sales,Published fare used,,Full Service,R3X224,,13235972,,,,,,,,8169507,0,2,70,0,0,70,0,70,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,01/02/2019,01/16/2019,01/16/2019,01/08/2019,9400176,2388957,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2388957,,13235972,,,,,,,,8102715,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,Y,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000002996740842,E,Europe,0-7 days,01/02/2019,01/07/2019,01/09/2019,01/08/2019,9400177,2388978,Air ticket,Aviation sales,Published fare used,Reissue,Full Service,QUEM65,,13232207,,,,,,,,8167370,0,0,0,0,0,0,0,0,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,01/02/2019,01/07/2019,01/07/2019,01/08/2019,9400177,2388978,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2388978,,13232207,,,,,,,,8107509,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,Y,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000002996740844,E,Europe,0-7 days,01/02/2019,01/07/2019,01/09/2019,01/08/2019,9400178,2388979,Air ticket,Aviation sales,Published fare used,Reissue,Full Service,QTK6LX,,1104103,,,,,,,,8167206,0,0,0,0,0,0,0,0,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,01/02/2019,01/07/2019,01/07/2019,01/08/2019,9400178,2388979,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2388979,,1104103,,,,,,,,8102675,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,P,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000002996792565,A,Europe,8-14 days,01/02/2019,01/16/2019,01/17/2019,01/08/2019,9400179,2389256,Air ticket,Aviation sales,Published fare used,Reissue,Full Service,QZFNTP,,1102315,,,,,,,,8171184,0,0,173,0,0,173,0,173,173,173,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,Y,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000003017404294,,Europe,8-14 days,01/02/2019,01/16/2019,01/17/2019,01/08/2019,9400179,2389256,Miscellaneous Document,Aviation sales,Published fare used,,Full Service,QZFNTP,,1102315,,,,,,,,8168399,0,2,70,0,0,70,0,70,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,01/02/2019,01/16/2019,01/16/2019,01/08/2019,9400179,2389256,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2389256,,1102315,,,,,,,,8107598,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
